Data_Hora,ID_Veiculo,Linha,Latitude,Longitude,Numero_Passageiros,Tempo_Viagem_Minutos,Dado_Correto,Hora,Horario_Pico,Situacao
2024-03-25 19:40:00,Onibus 23,Linha 505,-23.580889,-46.649942,21,78,True,19,0,Rapida
2024-03-08 06:35:00,Onibus 13,Linha 101,-23.530321,-46.617589,0,72,False,6,0,Rapida
2024-03-12 09:14:00,Onibus 13,Linha 303,-23.582185,-46.666889,17,14,True,9,0,Rapida
2024-04-02 17:22:00,Onibus 29,Linha 303,-23.528608,-46.609571,9,89,False,17,0,Rapida
2024-03-06 20:17:00,Onibus 4,Linha 303,-23.590986,-46.660814,15,77,True,20,0,Rapida
2024-03-11 20:10:00,Onibus 16,Linha 101,-23.573363,-46.654662,12,18,True,20,0,Rapida
2024-03-24 13:29:00,Onibus 8,Linha 303,-23.550303,-46.649138,30,34,True,13,1,Lenta
2024-03-26 06:19:00,Onibus 3,Linha 505,-23.599482,-46.666283,34,49,True,6,1,Lenta
2024-03-01 21:26:00,Onibus 16,Linha 303,-23.574528,-46.668543,36,19,True,21,1,Lenta
2024-03-30 08:24:00,Onibus 22,Linha 505,-23.551727,-46.670956,17,57,True,8,0,Rapida
2024-03-11 05:58:00,Onibus 22,Linha 202,-23.596397,-46.642227,22,74,True,5,0,Rapida
2024-03-27 18:16:00,Onibus 4,Linha 202,-23.569787,-46.656668,26,46,True,18,0,Rapida
2024-03-11 22:20:00,Onibus 16,Linha 505,-23.629505,-46.675284,39,17,False,22,1,Lenta
2024-03-16 13:22:00,Onibus 14,Linha 404,-23.579288,-46.657301,38,77,True,13,1,Lenta
2024-03-13 20:12:00,Onibus 8,Linha 101,-23.550962,-46.672784,33,55,True,20,1,Lenta
2024-03-10 08:15:00,Onibus 13,Linha 505,-23.57021,-46.676643,8,38,True,8,0,Rapida
2024-03-15 21:49:00,Onibus 12,Linha 404,-23.598135,-46.645362,7,38,True,21,0,Rapida
2024-03-01 12:01:00,Onibus 9,Linha 202,-23.593594,-46.666695,16,61,True,12,0,Rapida
2024-04-22 14:16:00,Onibus 11,Linha 101,-23.598149,-46.697301,15,124,False,14,0,Rapida
2024-03-26 20:39:00,Onibus 18,Linha 404,-23.642292,-46.638786,-7,100,False,20,0,Rapida
2024-03-29 20:34:00,Onibus 27,Linha 404,-23.595387,-46.661132,15,79,True,20,0,Rapida
2024-03-24 11:57:00,Onibus 1,Linha 404,-23.59365,-46.651798,7,15,True,11,0,Rapida
2024-03-26 02:45:00,Onibus 16,Linha 202,-23.576092,-46.666998,37,61,True,2,1,Lenta
2024-04-29 18:26:00,Onibus 17,Linha 101,-23.589262,-46.644697,21,143,False,18,0,Rapida
2024-03-30 16:03:00,Onibus 1,Linha 404,-23.544605,-46.602068,20,78,False,16,0,Rapida
2024-03-24 08:50:00,Onibus 4,Linha 202,-23.599445,-46.663418,35,78,True,8,1,Lenta
2024-04-21 10:28:00,Onibus 11,Linha 303,-23.60419,-46.627089,43,76,False,10,1,Lenta
2024-03-04 01:23:00,Onibus 11,Linha 303,-23.564404,-46.655659,20,68,True,1,0,Rapida
2024-03-28 19:05:00,Onibus 13,Linha 404,-23.571329,-46.639749,6,73,True,19,0,Rapida
2024-04-05 06:36:00,Onibus 21,Linha 505,-23.58015,-46.637008,40,42,False,6,1,Lenta
2024-03-02 10:27:00,Onibus 4,Linha 505,-23.583154,-46.659004,40,23,True,10,1,Lenta
2024-03-16 09:05:00,Onibus 3,Linha 505,-23.595432,-46.674914,36,74,True,9,1,Lenta
2024-04-26 17:43:00,Onibus 24,Linha 505,-23.526184,-46.668078,28,118,False,17,0,Rapida
2024-03-07 22:37:00,Onibus 3,Linha 202,-23.574724,-46.666121,26,28,True,22,0,Rapida
2024-03-19 21:35:00,Onibus 9,Linha 303,-23.558424,-46.664297,31,23,True,21,1,Lenta
2024-03-02 07:20:00,Onibus 13,Linha 303,-23.551132,-46.649247,40,36,True,7,1,Lenta
2024-03-27 06:49:00,Onibus 7,Linha 404,-23.582461,-46.670086,10,87,True,6,0,Rapida
2024-03-30 10:02:00,Onibus 11,Linha 505,-23.561567,-46.655796,15,84,True,10,0,Rapida
2024-03-08 21:49:00,Onibus 22,Linha 505,-23.586515,-46.671502,0,28,True,21,0,Rapida
2024-03-20 09:46:00,Onibus 25,Linha 404,-23.577573,-46.650813,7,36,True,9,0,Rapida
2024-03-18 06:13:00,Onibus 30,Linha 202,-23.503201,-46.682477,12,130,False,6,0,Rapida
2024-03-13 02:19:00,Onibus 8,Linha 101,-23.583733,-46.63591,5,44,True,2,0,Rapida
2024-03-18 23:02:00,Onibus 8,Linha 404,-23.560438,-46.639478,29,57,True,23,0,Rapida
2024-03-13 06:00:00,Onibus 13,Linha 303,-23.580699,-46.670297,12,14,True,6,0,Rapida
2024-03-23 16:03:00,Onibus 16,Linha 101,-23.573411,-46.646122,24,33,True,16,0,Rapida
2024-03-27 00:18:00,Onibus 30,Linha 303,-23.550744,-46.660022,0,86,True,0,0,Rapida
2024-03-06 03:50:00,Onibus 8,Linha 101,-23.582402,-46.66916,26,38,True,3,0,Rapida
2024-03-03 02:08:00,Onibus 11,Linha 505,-23.595795,-46.664728,16,41,True,2,0,Rapida
2024-03-08 14:36:00,Onibus 8,Linha 505,-23.581814,-46.67764,9,86,True,14,0,Rapida
2024-03-02 16:50:00,Onibus 27,Linha 101,-23.584046,-46.644379,9,44,True,16,0,Rapida
2024-03-05 22:50:00,Onibus 12,Linha 202,-23.595211,-46.661536,-10,148,False,22,0,Rapida
2024-03-09 05:40:00,Onibus 26,Linha 101,-23.552142,-46.647479,12,27,True,5,0,Rapida
2024-03-10 22:42:00,Onibus 25,Linha 202,-23.591561,-46.631347,31,39,True,22,1,Lenta
2024-03-17 19:30:00,Onibus 23,Linha 404,-23.563448,-46.664384,22,70,True,19,0,Rapida
2024-03-26 18:03:00,Onibus 24,Linha 101,-23.574106,-46.64432,6,47,True,18,0,Rapida
2024-03-26 13:40:00,Onibus 19,Linha 303,-23.587877,-46.667557,4,69,True,13,0,Rapida
2024-03-20 06:03:00,Onibus 10,Linha 505,-23.550549,-46.649354,3,14,True,6,0,Rapida
2024-03-15 04:48:00,Onibus 22,Linha 303,-23.599551,-46.673333,12,13,True,4,0,Rapida
2024-03-03 10:53:00,Onibus 20,Linha 101,-23.564844,-46.67017,0,49,True,10,0,Rapida
2024-03-28 18:42:00,Onibus 4,Linha 505,-23.583449,-46.652614,37,52,True,18,1,Lenta
2024-03-12 09:37:00,Onibus 24,Linha 202,-23.592443,-46.6759,20,16,True,9,0,Rapida
2024-03-01 16:39:00,Onibus 4,Linha 404,-23.565927,-46.657649,4,74,True,16,0,Rapida
2024-03-06 13:53:00,Onibus 4,Linha 303,-23.599748,-46.641462,6,11,True,13,0,Rapida
2024-03-22 01:38:00,Onibus 16,Linha 101,-23.565608,-46.664365,10,38,True,1,0,Rapida
2024-03-18 21:05:00,Onibus 2,Linha 101,-23.594696,-46.64918,21,89,True,21,0,Rapida
2024-03-05 23:34:00,Onibus 10,Linha 101,-23.577146,-46.638667,35,35,True,23,1,Lenta
2024-03-28 12:14:00,Onibus 22,Linha 303,-23.569615,-46.676209,13,32,True,12,0,Rapida
2024-03-10 22:06:00,Onibus 22,Linha 505,-23.594195,-46.664416,21,38,True,22,0,Rapida
2024-03-04 09:28:00,Onibus 4,Linha 303,-23.596101,-46.66533,37,43,True,9,1,Lenta
2024-03-27 15:54:00,Onibus 4,Linha 101,-23.57012,-46.67679,37,51,True,15,1,Lenta
2024-04-29 15:34:00,Onibus 7,Linha 303,-23.560903,-46.680132,30,121,False,15,1,Lenta
2024-03-08 00:22:00,Onibus 9,Linha 404,-23.554305,-46.666187,29,48,True,0,0,Rapida
2024-03-04 20:30:00,Onibus 8,Linha 202,-23.578206,-46.64927,18,74,True,20,0,Rapida
2024-03-25 21:23:00,Onibus 11,Linha 505,-23.559253,-46.677274,35,54,True,21,1,Lenta
2024-03-15 12:24:00,Onibus 26,Linha 303,-23.570522,-46.662245,10,47,True,12,0,Rapida
2024-03-20 15:23:00,Onibus 15,Linha 404,-23.587071,-46.658681,6,59,True,15,0,Rapida
2024-03-02 15:00:00,Onibus 28,Linha 101,-23.593683,-46.630957,15,31,True,15,0,Rapida
2024-03-22 23:29:00,Onibus 28,Linha 202,-23.564074,-46.635936,9,56,True,23,0,Rapida
2024-03-18 09:03:00,Onibus 2,Linha 505,-23.573387,-46.635934,28,62,True,9,0,Rapida
2024-03-15 21:26:00,Onibus 16,Linha 404,-23.568501,-46.641967,27,13,True,21,0,Rapida
2024-03-27 01:34:00,Onibus 17,Linha 202,-23.560754,-46.676146,5,43,True,1,0,Rapida
2024-03-03 06:42:00,Onibus 14,Linha 404,-23.586668,-46.649055,17,72,True,6,0,Rapida
2024-03-06 08:48:00,Onibus 25,Linha 101,-23.556019,-46.652348,22,67,True,8,0,Rapida
2024-03-13 04:38:00,Onibus 11,Linha 202,-23.597487,-46.675483,19,28,True,4,0,Rapida
2024-03-10 21:25:00,Onibus 12,Linha 101,-23.581136,-46.662275,34,81,True,21,1,Lenta
2024-03-18 19:30:00,Onibus 15,Linha 404,-23.552303,-46.620118,-7,145,False,19,0,Rapida
2024-03-06 03:39:00,Onibus 22,Linha 202,-23.557988,-46.666616,0,69,True,3,0,Rapida
2024-04-12 10:33:00,Onibus 21,Linha 202,-23.501533,-46.685648,45,67,False,10,1,Lenta
2024-03-01 20:05:00,Onibus 24,Linha 202,-23.557164,-46.666192,10,16,True,20,0,Rapida
2024-03-21 05:14:00,Onibus 30,Linha 303,-23.555965,-46.646214,28,80,True,5,0,Rapida
2024-03-05 19:21:00,Onibus 3,Linha 101,-23.562794,-46.66603,8,46,True,19,0,Rapida
2024-03-06 10:23:00,Onibus 8,Linha 505,-23.554112,-46.672271,28,62,True,10,0,Rapida
2024-03-18 04:01:00,Onibus 10,Linha 404,-23.556142,-46.66758,38,79,True,4,1,Lenta
2024-03-25 10:49:00,Onibus 11,Linha 202,-23.595336,-46.643604,10,83,True,10,0,Rapida
2024-03-08 02:21:00,Onibus 7,Linha 303,-23.556236,-46.669054,22,63,True,2,0,Rapida
2024-03-08 21:44:00,Onibus 23,Linha 505,-23.575621,-46.635211,10,16,True,21,0,Rapida
2024-04-24 23:50:00,Onibus 12,Linha 202,-23.633039,-46.609289,22,54,False,23,0,Rapida
2024-03-01 07:45:00,Onibus 20,Linha 303,-23.55254,-46.669695,40,72,True,7,1,Lenta
2024-03-17 23:06:00,Onibus 15,Linha 101,-23.568455,-46.650204,13,65,True,23,0,Rapida
2024-03-22 00:52:00,Onibus 28,Linha 303,-23.589589,-46.674403,14,18,True,0,0,Rapida
2024-03-12 03:56:00,Onibus 18,Linha 303,-23.626839,-46.663747,41,69,False,3,1,Lenta
2024-03-10 08:36:00,Onibus 12,Linha 101,-23.576467,-46.63202,33,58,True,8,1,Lenta
2024-03-09 15:19:00,Onibus 6,Linha 303,-23.589194,-46.666751,0,70,True,15,0,Rapida
2024-03-22 04:46:00,Onibus 3,Linha 303,-23.596327,-46.634289,35,49,True,4,1,Lenta
2024-03-03 17:16:00,Onibus 3,Linha 202,-23.569586,-46.669661,19,81,True,17,0,Rapida
2024-03-29 17:56:00,Onibus 17,Linha 505,-23.555685,-46.678015,3,24,True,17,0,Rapida
2024-03-03 12:03:00,Onibus 18,Linha 101,-23.558929,-46.656384,13,20,True,12,0,Rapida
2024-03-26 16:27:00,Onibus 23,Linha 202,-23.571618,-46.662627,33,81,True,16,1,Lenta
2024-04-07 00:10:00,Onibus 28,Linha 202,-23.571319,-46.649916,23,132,False,0,0,Rapida
2024-03-06 19:26:00,Onibus 5,Linha 101,-23.560032,-46.661833,37,23,True,19,1,Lenta
2024-03-11 10:42:00,Onibus 27,Linha 505,-23.559735,-46.673141,30,44,True,10,1,Lenta
2024-03-04 01:32:00,Onibus 6,Linha 202,-23.588163,-46.657233,21,87,True,1,0,Rapida
2024-03-08 00:34:00,Onibus 1,Linha 303,-23.572453,-46.652057,36,12,True,0,1,Lenta
2024-03-12 05:27:00,Onibus 20,Linha 202,-23.589417,-46.645401,11,77,True,5,0,Rapida
2024-03-21 13:52:00,Onibus 20,Linha 202,-23.587837,-46.664073,19,70,True,13,0,Rapida
2024-03-07 03:03:00,Onibus 2,Linha 202,-23.569105,-46.656622,26,73,True,3,0,Rapida
2024-03-14 08:01:00,Onibus 19,Linha 101,-23.553286,-46.653423,11,10,True,8,0,Rapida
2024-03-14 09:12:00,Onibus 20,Linha 202,-23.556806,-46.67577,9,72,True,9,0,Rapida
2024-03-18 11:33:00,Onibus 15,Linha 101,-23.595005,-46.634569,10,42,True,11,0,Rapida
2024-03-10 13:54:00,Onibus 19,Linha 505,-23.560681,-46.633938,2,55,True,13,0,Rapida
2024-03-12 23:27:00,Onibus 8,Linha 202,-23.589131,-46.662816,14,29,True,23,0,Rapida
2024-03-02 21:52:00,Onibus 14,Linha 303,-23.595142,-46.662818,39,47,True,21,1,Lenta
2024-03-11 22:09:00,Onibus 1,Linha 101,-23.563378,-46.661067,19,54,True,22,0,Rapida
2024-03-19 16:06:00,Onibus 20,Linha 202,-23.582804,-46.671221,36,60,True,16,1,Lenta
2024-03-23 21:54:00,Onibus 10,Linha 303,-23.567104,-46.642999,35,33,True,21,1,Lenta
2024-03-04 18:24:00,Onibus 13,Linha 404,-23.589175,-46.662464,16,18,True,18,0,Rapida
2024-04-06 03:51:00,Onibus 29,Linha 404,-23.551427,-46.673709,24,89,False,3,0,Rapida
2024-03-11 09:53:00,Onibus 14,Linha 101,-23.571368,-46.676848,21,88,True,9,0,Rapida
2024-03-17 06:17:00,Onibus 26,Linha 101,-23.579398,-46.654466,41,24,False,6,1,Lenta
2024-03-04 06:57:00,Onibus 3,Linha 303,-23.570322,-46.659969,19,63,True,6,0,Rapida
2024-03-30 13:54:00,Onibus 28,Linha 303,-23.573708,-46.656486,24,27,True,13,0,Rapida
2024-03-11 05:02:00,Onibus 15,Linha 505,-23.55082,-46.647464,19,30,True,5,0,Rapida
2024-03-02 15:28:00,Onibus 24,Linha 404,-23.558428,-46.6332,36,77,True,15,1,Lenta
2024-03-21 04:35:00,Onibus 30,Linha 101,-23.574287,-46.679526,10,69,False,4,0,Rapida
2024-03-18 05:21:00,Onibus 4,Linha 404,-23.564121,-46.668174,17,29,True,5,0,Rapida
2024-03-17 00:14:00,Onibus 3,Linha 202,-23.582093,-46.639733,7,65,True,0,0,Rapida
2024-04-14 18:47:00,Onibus 23,Linha 505,-23.569757,-46.677806,47,118,False,18,1,Lenta
2024-03-07 14:49:00,Onibus 20,Linha 101,-23.572066,-46.648224,16,27,True,14,0,Rapida
2024-03-03 15:31:00,Onibus 9,Linha 303,-23.573787,-46.63222,23,90,True,15,0,Rapida
2024-03-20 04:06:00,Onibus 11,Linha 202,-23.573782,-46.644054,20,84,True,4,0,Rapida
2024-03-07 20:00:00,Onibus 3,Linha 202,-23.568092,-46.648625,26,78,True,20,0,Rapida
2024-03-07 05:53:00,Onibus 14,Linha 101,-23.55541,-46.662614,33,33,True,5,1,Lenta
2024-03-30 03:20:00,Onibus 27,Linha 101,-23.560047,-46.6464,36,66,True,3,1,Lenta
2024-03-24 20:10:00,Onibus 9,Linha 101,-23.556619,-46.631119,24,77,True,20,0,Rapida
2024-03-06 14:34:00,Onibus 22,Linha 404,-23.559196,-46.660781,2,20,True,14,0,Rapida
2024-03-10 03:28:00,Onibus 26,Linha 202,-23.564748,-46.644644,3,32,True,3,0,Rapida
2024-03-24 21:42:00,Onibus 16,Linha 404,-23.599534,-46.644426,25,40,True,21,0,Rapida
2024-03-05 18:48:00,Onibus 17,Linha 404,-23.57765,-46.633291,7,68,True,18,0,Rapida
2024-03-16 13:38:00,Onibus 16,Linha 404,-23.556445,-46.67399,34,13,True,13,1,Lenta
2024-03-18 09:19:00,Onibus 18,Linha 303,-23.585901,-46.659603,11,50,True,9,0,Rapida
2024-03-06 16:56:00,Onibus 19,Linha 101,-23.590292,-46.638603,29,65,True,16,0,Rapida
2024-03-19 18:59:00,Onibus 2,Linha 303,-23.604068,-46.682444,-5,25,False,18,0,Rapida
2024-03-20 00:13:00,Onibus 4,Linha 101,-23.524451,-46.667021,9,53,False,0,0,Rapida
2024-03-22 23:24:00,Onibus 8,Linha 404,-23.579399,-46.66915,15,66,True,23,0,Rapida
2024-03-07 03:51:00,Onibus 16,Linha 101,-23.579719,-46.660009,33,49,True,3,1,Lenta
2024-03-02 21:33:00,Onibus 27,Linha 101,-23.580879,-46.630054,25,76,True,21,0,Rapida
2024-08-23 05:00:00,Onibus 12,Linha 505,-23.632884,-46.671743,11,107,False,5,0,Rapida
2024-03-05 03:46:00,Onibus 5,Linha 202,-23.567842,-46.673234,0,79,True,3,0,Rapida
2024-03-09 18:05:00,Onibus 21,Linha 404,-23.58852,-46.632817,21,30,True,18,0,Rapida
2024-03-17 03:37:00,Onibus 3,Linha 505,-23.583097,-46.66849,4,22,True,3,0,Rapida
2024-03-18 07:50:00,Onibus 22,Linha 101,-23.592197,-46.67047,37,69,True,7,1,Lenta
2024-03-26 06:02:00,Onibus 20,Linha 303,-23.592569,-46.635583,12,72,True,6,0,Rapida
2024-03-25 01:40:00,Onibus 4,Linha 101,-23.588009,-46.655168,37,41,True,1,1,Lenta
2024-03-28 12:05:00,Onibus 20,Linha 202,-23.574588,-46.641196,26,66,True,12,0,Rapida
2024-03-15 08:25:00,Onibus 13,Linha 202,-23.592341,-46.671497,38,71,True,8,1,Lenta
2024-03-24 07:05:00,Onibus 28,Linha 404,-23.587207,-46.673936,29,38,True,7,0,Rapida
2024-03-12 17:13:00,Onibus 19,Linha 101,-23.570999,-46.668033,8,55,True,17,0,Rapida
2024-03-07 16:11:00,Onibus 12,Linha 303,-23.562741,-46.654372,10,69,True,16,0,Rapida
2024-03-25 05:41:00,Onibus 12,Linha 303,-23.529925,-46.604497,29,100,False,5,0,Rapida
2024-03-12 13:22:00,Onibus 21,Linha 404,-23.553832,-46.667167,34,17,True,13,1,Lenta
2024-03-11 07:25:00,Onibus 23,Linha 202,-23.591283,-46.642829,29,83,True,7,0,Rapida
2024-03-03 09:27:00,Onibus 21,Linha 101,-23.576827,-46.638419,33,57,True,9,1,Lenta
2024-03-24 19:27:00,Onibus 12,Linha 202,-23.576602,-46.677875,18,65,True,19,0,Rapida
2024-03-17 09:08:00,Onibus 8,Linha 101,-23.554115,-46.676866,25,67,True,9,0,Rapida
2024-03-04 10:18:00,Onibus 26,Linha 202,-23.56792,-46.679291,0,90,True,10,0,Rapida
2024-03-20 23:07:00,Onibus 19,Linha 505,-23.549244,-46.619794,-9,15,False,23,0,Rapida
2024-03-16 00:18:00,Onibus 29,Linha 101,-23.550356,-46.636424,36,85,True,0,1,Lenta
2024-03-08 22:45:00,Onibus 25,Linha 404,-23.503285,-46.653018,44,96,False,22,1,Lenta
2024-03-19 13:17:00,Onibus 27,Linha 202,-23.583966,-46.6591,23,82,True,13,0,Rapida
2024-03-02 05:21:00,Onibus 3,Linha 505,-23.593575,-46.652517,30,78,True,5,1,Lenta
2024-10-14 05:00:00,Onibus 12,Linha 202,-32.031562,-88.782443,49,78,False,5,1,Lenta
2024-03-29 14:00:00,Onibus 4,Linha 303,-23.561123,-46.63717,40,62,True,14,1,Lenta
2024-03-22 16:38:00,Onibus 17,Linha 404,-23.576461,-46.6776,22,50,True,16,0,Rapida
2024-03-25 19:59:00,Onibus 18,Linha 505,-23.555901,-46.651033,23,41,True,19,0,Rapida
2024-03-22 10:33:00,Onibus 26,Linha 202,-23.528901,-46.641784,11,36,False,10,0,Rapida
2024-03-27 06:13:00,Onibus 27,Linha 202,-23.558313,-46.677169,5,70,True,6,0,Rapida
2024-03-23 18:04:00,Onibus 7,Linha 404,-23.582863,-46.640428,24,32,True,18,0,Rapida
2024-03-02 23:47:00,Onibus 19,Linha 202,-23.522251,-46.608363,34,146,False,23,1,Lenta
2024-03-21 16:49:00,Onibus 24,Linha 404,-23.597991,-46.665757,16,79,True,16,0,Rapida
2024-03-19 08:03:00,Onibus 19,Linha 404,-23.553672,-46.649494,8,24,True,8,0,Rapida
2024-03-08 22:25:00,Onibus 27,Linha 101,-23.597365,-46.641604,6,41,True,22,0,Rapida
2024-03-28 19:26:00,Onibus 27,Linha 202,-23.593025,-46.655931,25,41,True,19,0,Rapida
2024-03-21 05:52:00,Onibus 19,Linha 303,-23.59832,-46.665734,4,38,True,5,0,Rapida
2024-04-06 07:51:00,Onibus 28,Linha 505,-23.547356,-46.642936,-2,98,False,7,0,Rapida
2024-03-12 22:12:00,Onibus 1,Linha 303,-23.558666,-46.661804,14,70,True,22,0,Rapida
2024-03-21 16:40:00,Onibus 3,Linha 202,-23.568281,-46.65445,13,43,True,16,0,Rapida
2024-04-12 02:41:00,Onibus 25,Linha 202,-23.629199,-46.694548,-10,12,False,2,0,Rapida
2024-03-16 00:15:00,Onibus 18,Linha 202,-23.556459,-46.664625,19,60,True,0,0,Rapida
2024-03-08 16:07:00,Onibus 11,Linha 202,-23.584861,-46.671975,0,12,True,16,0,Rapida
2024-03-26 05:00:00,Onibus 18,Linha 404,-23.507614,-46.662082,1,53,False,5,0,Rapida
2024-03-29 20:01:00,Onibus 4,Linha 101,-23.5954,-46.639888,27,15,True,20,0,Rapida
2024-03-28 10:51:00,Onibus 12,Linha 404,-23.564232,-46.664595,16,74,True,10,0,Rapida
2024-03-05 07:47:00,Onibus 9,Linha 202,-23.572854,-46.653845,36,16,True,7,1,Lenta
2024-03-04 02:31:00,Onibus 5,Linha 202,-23.566695,-46.668025,0,53,True,2,0,Rapida
2024-03-14 18:13:00,Onibus 9,Linha 505,-23.571465,-46.670949,19,33,True,18,0,Rapida
2024-03-30 00:05:00,Onibus 21,Linha 202,-23.585296,-46.677783,4,66,True,0,0,Rapida
2024-03-12 10:35:00,Onibus 17,Linha 404,-23.571752,-46.648441,9,73,True,10,0,Rapida
2024-03-23 07:38:00,Onibus 2,Linha 303,-23.560044,-46.66324,0,82,True,7,0,Rapida
2024-03-28 07:35:00,Onibus 3,Linha 303,-23.594984,-46.659908,29,52,True,7,0,Rapida
2024-03-16 00:25:00,Onibus 19,Linha 505,-23.598648,-46.660601,27,82,True,0,0,Rapida
2024-03-12 10:31:00,Onibus 19,Linha 505,-23.565844,-46.661593,6,65,True,10,0,Rapida
2024-03-29 02:33:00,Onibus 9,Linha 505,-23.575096,-46.633077,28,55,True,2,0,Rapida
2024-03-29 10:56:00,Onibus 28,Linha 505,-23.565697,-46.643693,33,25,True,10,1,Lenta
2024-03-07 00:58:00,Onibus 4,Linha 404,-23.564773,-46.671621,32,38,True,0,1,Lenta
2024-03-01 07:39:00,Onibus 22,Linha 404,-23.571885,-46.651603,9,22,True,7,0,Rapida
2024-03-09 00:34:00,Onibus 12,Linha 303,-23.592633,-46.677851,7,87,True,0,0,Rapida
2024-03-19 16:24:00,Onibus 29,Linha 202,-23.560498,-46.606761,12,98,False,16,0,Rapida
2024-03-20 23:09:00,Onibus 8,Linha 404,-23.59528,-46.655712,1,42,True,23,0,Rapida
2024-03-14 12:54:00,Onibus 27,Linha 404,-23.596788,-46.674778,6,79,True,12,0,Rapida
2024-03-06 21:05:00,Onibus 16,Linha 505,-23.581102,-46.672692,16,13,True,21,0,Rapida
2024-04-04 17:12:00,Onibus 4,Linha 101,-23.61905,-46.664186,16,50,False,17,0,Rapida
2024-03-12 02:07:00,Onibus 6,Linha 202,-23.554049,-46.664442,19,78,True,2,0,Rapida
2024-03-19 14:41:00,Onibus 21,Linha 202,-23.562649,-46.6701,2,58,True,14,0,Rapida
2024-03-25 08:16:00,Onibus 10,Linha 404,-23.581498,-46.657487,14,40,True,8,0,Rapida
2024-03-27 06:10:00,Onibus 15,Linha 101,-23.597598,-46.657408,16,34,True,6,0,Rapida
2024-03-17 17:57:00,Onibus 16,Linha 505,-23.59768,-46.650701,15,50,True,17,0,Rapida
2024-03-17 02:26:00,Onibus 14,Linha 404,-23.558323,-46.640689,30,71,True,2,1,Lenta
2024-03-26 10:06:00,Onibus 29,Linha 404,-23.57813,-46.660882,4,72,True,10,0,Rapida
2024-03-12 00:56:00,Onibus 11,Linha 101,-23.577912,-46.674745,36,89,True,0,1,Lenta
2024-03-13 05:07:00,Onibus 4,Linha 101,-23.571485,-46.666763,39,64,True,5,1,Lenta
2024-03-22 00:34:00,Onibus 9,Linha 202,-23.568035,-46.631391,17,67,True,0,0,Rapida
2024-03-27 03:30:00,Onibus 20,Linha 202,-23.554648,-46.645641,17,29,True,3,0,Rapida
2024-03-13 00:42:00,Onibus 8,Linha 202,-23.585124,-46.662433,35,81,True,0,1,Lenta
2024-03-25 13:41:00,Onibus 7,Linha 404,-23.596963,-46.644622,18,10,True,13,0,Rapida
2024-03-23 23:06:00,Onibus 12,Linha 303,-23.597219,-46.663889,4,90,True,23,0,Rapida
2024-03-26 22:08:00,Onibus 15,Linha 202,-23.559531,-46.638999,36,78,True,22,1,Lenta
2024-03-26 11:21:00,Onibus 23,Linha 404,-23.590942,-46.647514,9,64,True,11,0,Rapida
2024-03-27 16:26:00,Onibus 7,Linha 303,-23.556709,-46.653826,29,10,True,16,0,Rapida
2024-03-14 21:21:00,Onibus 15,Linha 101,-23.58717,-46.645983,14,57,True,21,0,Rapida
