Data_Hora,ID_Veiculo,Linha,Latitude,Longitude,Numero_Passageiros,Tempo_Viagem_Minutos,Dado_Correto,Hora,Horario_Pico,Situacao
2024-03-08 11:17:00,Onibus 25,Linha 202,-23.569268,-46.643502,29,81,True,11,0,Rapida
2024-03-05 21:47:00,Onibus 22,Linha 101,-23.55491,-46.635383,11,10,True,21,0,Rapida
2024-04-16 18:14:00,Onibus 13,Linha 303,-23.615791,-46.652003,-5,52,False,18,0,Rapida
2024-03-27 18:23:00,Onibus 14,Linha 404,-23.557794,-46.660463,1,66,True,18,0,Rapida
2024-03-16 05:51:00,Onibus 2,Linha 404,-23.563418,-46.656725,19,25,True,5,0,Rapida
2024-03-19 08:24:00,Onibus 8,Linha 505,-23.594332,-46.658416,36,23,True,8,1,Lenta
2024-04-20 17:05:00,Onibus 21,Linha 404,-23.524226,-46.631787,31,54,False,17,1,Lenta
2024-03-15 05:47:00,Onibus 16,Linha 101,-23.582887,-46.651736,30,18,True,5,1,Lenta
2024-03-08 03:07:00,Onibus 16,Linha 505,-23.57787,-46.654625,0,59,True,3,0,Rapida
2024-03-24 23:13:00,Onibus 24,Linha 101,-23.555912,-46.642382,17,27,True,23,0,Rapida
2024-03-07 04:00:00,Onibus 26,Linha 505,-23.565518,-46.666153,19,67,True,4,0,Rapida
2024-03-18 17:30:00,Onibus 29,Linha 202,-23.557798,-46.675649,26,73,True,17,0,Rapida
2024-03-06 22:17:00,Onibus 26,Linha 404,-23.586352,-46.649921,35,56,True,22,1,Lenta
2024-03-14 00:10:00,Onibus 1,Linha 202,-23.58841,-46.644673,9,63,True,0,0,Rapida
2024-03-24 04:07:00,Onibus 18,Linha 202,-23.560447,-46.657245,35,57,True,4,1,Lenta
2024-03-21 12:52:00,Onibus 20,Linha 303,-23.559804,-46.676421,33,38,True,12,1,Lenta
2024-03-01 08:05:00,Onibus 9,Linha 404,-23.560151,-46.663809,4,85,True,8,0,Rapida
2024-03-18 07:18:00,Onibus 20,Linha 505,-23.574338,-46.67723,27,29,True,7,0,Rapida
2024-03-11 18:30:00,Onibus 26,Linha 303,-23.569727,-46.636608,30,20,True,18,1,Lenta
2024-03-26 08:43:00,Onibus 29,Linha 101,-23.568012,-46.656813,1,18,True,8,0,Rapida
2024-03-02 04:25:00,Onibus 1,Linha 202,-23.559535,-46.668708,11,73,True,4,0,Rapida
2024-03-10 06:19:00,Onibus 19,Linha 505,-23.589003,-46.637887,3,31,True,6,0,Rapida
2024-03-13 21:03:00,Onibus 4,Linha 505,-23.583506,-46.644397,10,65,True,21,0,Rapida
2024-03-22 00:19:00,Onibus 29,Linha 202,-23.587719,-46.657638,17,65,True,0,0,Rapida
2024-03-08 04:39:00,Onibus 6,Linha 404,-23.588111,-46.667132,11,35,True,4,0,Rapida
2024-03-13 20:15:00,Onibus 29,Linha 505,-23.578358,-46.679909,22,28,True,20,0,Rapida
2024-03-04 08:32:00,Onibus 30,Linha 404,-23.589796,-46.639331,38,11,True,8,1,Lenta
2024-03-12 08:29:00,Onibus 28,Linha 303,-23.560044,-46.675311,18,87,True,8,0,Rapida
2024-03-09 06:31:00,Onibus 3,Linha 101,-23.560006,-46.667988,22,66,True,6,0,Rapida
2024-04-06 19:19:00,Onibus 4,Linha 505,-23.638661,-46.624781,43,50,False,19,1,Lenta
2024-03-22 10:39:00,Onibus 3,Linha 404,-23.57135,-46.647702,4,84,True,10,0,Rapida
2024-03-26 14:51:00,Onibus 15,Linha 101,-23.573955,-46.671516,32,12,True,14,1,Lenta
2024-03-12 20:35:00,Onibus 20,Linha 404,-23.586966,-46.655411,40,84,True,20,1,Lenta
2024-03-11 22:36:00,Onibus 11,Linha 404,-23.574398,-46.67057,30,42,True,22,1,Lenta
2024-03-12 08:57:00,Onibus 7,Linha 303,-23.611363,-46.668222,-4,66,False,8,0,Rapida
2024-03-23 04:13:00,Onibus 6,Linha 303,-23.596737,-46.657383,36,40,True,4,1,Lenta
2024-03-18 20:05:00,Onibus 4,Linha 505,-23.576257,-46.633521,2,20,True,20,0,Rapida
2024-03-10 03:14:00,Onibus 27,Linha 505,-23.587562,-46.679455,0,26,True,3,0,Rapida
2024-03-06 21:41:00,Onibus 12,Linha 404,-23.57699,-46.659151,20,25,True,21,0,Rapida
2024-03-22 09:44:00,Onibus 26,Linha 101,-23.554754,-46.663361,40,69,True,9,1,Lenta
2024-03-19 18:39:00,Onibus 14,Linha 202,-23.568302,-46.631007,8,75,True,18,0,Rapida
2024-03-22 19:02:00,Onibus 10,Linha 101,-23.598952,-46.664965,2,83,True,19,0,Rapida
2024-03-26 11:24:00,Onibus 29,Linha 404,-23.556781,-46.670919,38,54,True,11,1,Lenta
2024-03-03 10:23:00,Onibus 7,Linha 101,-23.581483,-46.674157,5,28,True,10,0,Rapida
2024-03-21 13:02:00,Onibus 26,Linha 303,-23.568419,-46.667009,36,89,True,13,1,Lenta
2024-03-28 00:55:00,Onibus 5,Linha 202,-23.592051,-46.672713,5,11,True,0,0,Rapida
2024-04-01 21:52:00,Onibus 25,Linha 620,-23.512707,-46.61873,50,8,False,21,1,Lenta
2024-03-16 05:21:00,Onibus 28,Linha 303,-23.581845,-46.633694,28,52,True,5,0,Rapida
2024-03-23 20:51:00,Onibus 9,Linha 202,-23.559418,-46.646384,10,33,True,20,0,Rapida
2024-03-26 11:36:00,Onibus 20,Linha 404,-23.576672,-46.648043,28,25,True,11,0,Rapida
2024-03-28 04:23:00,Onibus 26,Linha 202,-23.589845,-46.64041,32,50,True,4,1,Lenta
2024-03-27 23:06:00,Onibus 14,Linha 101,-23.597689,-46.641369,28,26,True,23,0,Rapida
2024-03-04 22:23:00,Onibus 19,Linha 101,-23.567638,-46.660824,28,88,True,22,0,Rapida
2024-03-27 12:43:00,Onibus 6,Linha 101,-23.554005,-46.651365,25,69,True,12,0,Rapida
2024-03-07 04:01:00,Onibus 5,Linha 202,-23.560845,-46.649823,37,84,True,4,1,Lenta
2024-03-28 08:34:00,Onibus 10,Linha 303,-23.573084,-46.651474,35,12,True,8,1,Lenta
2024-04-23 02:44:00,Onibus 26,Linha 505,-23.608574,-46.664683,11,21,False,2,0,Rapida
2024-03-16 20:36:00,Onibus 18,Linha 404,-23.552171,-46.662175,25,16,True,20,0,Rapida
2024-03-23 23:43:00,Onibus 30,Linha 101,-23.593041,-46.655519,0,77,True,23,0,Rapida
2024-03-24 02:13:00,Onibus 4,Linha 505,-23.570689,-46.647499,21,30,True,2,0,Rapida
2024-03-18 09:43:00,Onibus 16,Linha 202,-23.577503,-46.643513,24,13,True,9,0,Rapida
2024-03-17 22:07:00,Onibus 2,Linha 505,-23.591504,-46.679221,11,28,True,22,0,Rapida
2024-03-19 05:06:00,Onibus 24,Linha 202,-23.579851,-46.634062,38,53,True,5,1,Lenta
2024-03-13 17:31:00,Onibus 17,Linha 202,-23.592756,-46.656522,32,28,True,17,1,Lenta
2024-03-06 16:05:00,Onibus 15,Linha 101,-23.589442,-46.641202,29,51,True,16,0,Rapida
2024-03-14 04:19:00,Onibus 13,Linha 404,-23.557081,-46.655654,29,27,True,4,0,Rapida
2024-03-03 02:59:00,Onibus 12,Linha 404,-23.590623,-46.662354,34,72,True,2,1,Lenta
2023-11-17 05:00:00,Onibus 7,Linha 404,-23.606174,-46.65537,-8,116,False,5,0,Rapida
2024-04-08 02:06:00,Onibus 26,Linha 505,-23.5512,-46.6986,2,116,False,2,0,Rapida
2024-03-13 08:02:00,Onibus 20,Linha 202,-23.574854,-46.655983,39,69,True,8,1,Lenta
2024-03-26 01:40:00,Onibus 2,Linha 101,-23.557682,-46.665379,19,83,True,1,0,Rapida
2024-03-26 15:30:00,Onibus 13,Linha 505,-23.55923,-46.674709,9,26,True,15,0,Rapida
2024-03-05 21:17:00,Onibus 15,Linha 303,-23.589163,-46.665222,2,17,True,21,0,Rapida
2024-03-08 14:12:00,Onibus 25,Linha 303,-23.580696,-46.652173,29,16,True,14,0,Rapida
2024-03-29 07:00:00,Onibus 27,Linha 202,-23.558461,-46.660359,17,52,True,7,0,Rapida
2024-03-01 19:15:00,Onibus 19,Linha 505,-23.580638,-46.63679,36,54,True,19,1,Lenta
2024-03-19 18:42:00,Onibus 6,Linha 505,-23.563795,-46.636528,26,36,True,18,0,Rapida
2024-03-27 08:14:00,Onibus 6,Linha 505,-23.565381,-46.657823,11,49,True,8,0,Rapida
2024-03-04 14:45:00,Onibus 18,Linha 505,-23.599711,-46.645267,22,22,True,14,0,Rapida
2024-03-22 13:45:00,Onibus 13,Linha 692,-23.57018,-46.664081,12,78,False,13,0,Rapida
2024-03-16 22:59:00,Onibus 25,Linha 404,-23.569083,-46.659468,24,83,True,22,0,Rapida
2024-03-11 10:27:00,Onibus 1,Linha 303,-23.595726,-46.664535,27,10,True,10,0,Rapida
2024-03-12 10:11:00,Onibus 16,Linha 101,-23.557998,-46.651574,38,76,True,10,1,Lenta
2024-03-17 01:42:00,Onibus 27,Linha 303,-23.558182,-46.657847,21,48,True,1,0,Rapida
2024-03-16 12:04:00,Onibus 25,Linha 303,-23.569288,-46.655188,22,58,True,12,0,Rapida
2024-03-19 08:12:00,Onibus 3,Linha 202,-23.55838,-46.649856,30,83,True,8,1,Lenta
2024-03-10 23:34:00,Onibus 25,Linha 404,-23.591686,-46.66544,36,70,True,23,1,Lenta
2024-03-06 22:13:00,Onibus 30,Linha 404,-23.538621,-46.665038,12,89,False,22,0,Rapida
2024-03-04 17:08:00,Onibus 14,Linha 303,-23.568603,-46.66546,4,42,True,17,0,Rapida
2024-03-09 17:22:00,Onibus 1,Linha 202,-23.573784,-46.675668,30,14,True,17,1,Lenta
2024-03-02 21:36:00,Onibus 11,Linha 202,-23.575686,-46.659138,35,88,True,21,1,Lenta
2024-03-03 17:01:00,Onibus 19,Linha 404,-23.587889,-46.650251,40,60,True,17,1,Lenta
2024-03-27 00:24:00,Onibus 10,Linha 505,-23.577709,-46.648506,40,47,True,0,1,Lenta
2024-03-20 18:35:00,Onibus 26,Linha 202,-23.571917,-46.653558,8,26,True,18,0,Rapida
2024-03-04 21:12:00,Onibus 9,Linha 303,-23.575319,-46.664238,18,63,True,21,0,Rapida
2024-03-11 01:58:00,Onibus 30,Linha 101,-23.583335,-46.675679,6,27,True,1,0,Rapida
2024-03-02 17:02:00,Onibus 9,Linha 505,-23.560562,-46.63964,4,57,True,17,0,Rapida
2024-03-03 20:21:00,Onibus 27,Linha 202,-23.559837,-46.631375,40,86,True,20,1,Lenta
2024-03-05 14:26:00,Onibus 9,Linha 404,-23.555717,-46.666516,15,70,True,14,0,Rapida
2024-04-23 20:17:00,Onibus 13,Linha 505,-23.601355,-46.655735,16,30,False,20,0,Rapida
2024-03-18 21:40:00,Onibus 7,Linha 505,-23.577103,-46.643402,24,66,True,21,0,Rapida
2024-04-22 10:10:00,Onibus 18,Linha 404,-23.630735,-46.624567,10,10,False,10,0,Rapida
2024-03-13 18:57:00,Onibus 30,Linha 303,-23.590447,-46.669389,10,90,True,18,0,Rapida
2024-03-29 14:45:00,Onibus 17,Linha 505,-23.59767,-46.63063,37,59,True,14,1,Lenta
2024-03-14 08:05:00,Onibus 22,Linha 505,-23.596451,-46.644389,24,63,True,8,0,Rapida
2024-03-18 20:12:00,Onibus 28,Linha 505,-23.55118,-46.639454,28,89,True,20,0,Rapida
2024-03-17 19:05:00,Onibus 21,Linha 101,-23.576213,-46.662202,5,83,True,19,0,Rapida
2024-03-24 23:22:00,Onibus 20,Linha 202,-23.56044,-46.636576,17,38,True,23,0,Rapida
2024-03-13 19:58:00,Onibus 4,Linha 505,-23.581532,-46.64147,37,39,True,19,1,Lenta
2024-03-09 05:33:00,Onibus 19,Linha 505,-23.550915,-46.676789,31,25,True,5,1,Lenta
2024-03-25 23:03:00,Onibus 28,Linha 303,-23.591122,-46.644926,38,77,True,23,1,Lenta
2024-03-03 22:38:00,Onibus 13,Linha 303,-23.580749,-46.65535,8,16,True,22,0,Rapida
2024-03-07 08:41:00,Onibus 8,Linha 202,-23.589477,-46.672149,29,30,True,8,0,Rapida
2024-03-09 18:08:00,Onibus 6,Linha 202,-23.589711,-46.654222,27,18,True,18,0,Rapida
2024-03-25 19:28:00,Onibus 8,Linha 101,-23.570626,-46.636793,24,56,True,19,0,Rapida
2024-03-05 19:06:00,Onibus 15,Linha 505,-23.588759,-46.635619,17,53,True,19,0,Rapida
2024-03-10 11:41:00,Onibus 8,Linha 101,-23.572046,-46.673031,16,65,True,11,0,Rapida
2024-03-14 13:03:00,Onibus 15,Linha 303,-23.607065,-46.663266,20,61,False,13,0,Rapida
2024-03-26 22:12:00,Onibus 15,Linha 404,-23.584932,-46.640069,14,72,True,22,0,Rapida
2024-03-27 11:35:00,Onibus 19,Linha 202,-23.597058,-46.65572,9,76,True,11,0,Rapida
2024-03-12 15:15:00,Onibus 4,Linha 101,-23.557285,-46.653207,22,26,True,15,0,Rapida
2024-03-02 05:30:00,Onibus 21,Linha 303,-23.594329,-46.64275,30,60,True,5,1,Lenta
2024-03-15 07:56:00,Onibus 4,Linha 303,-23.564061,-46.655013,5,32,True,7,0,Rapida
2024-03-24 04:50:00,Onibus 10,Linha 505,-23.561849,-46.666997,33,129,False,4,1,Lenta
2024-03-18 03:47:00,Onibus 27,Linha 101,-23.594951,-46.647881,40,55,True,3,1,Lenta
2024-03-19 00:07:00,Onibus 11,Linha 101,-23.555863,-46.631224,7,10,True,0,0,Rapida
2024-03-18 20:05:00,Onibus 9,Linha 101,-23.550025,-46.657335,11,90,True,20,0,Rapida
2024-03-14 14:34:00,Onibus 12,Linha 303,-23.556655,-46.637864,3,20,True,14,0,Rapida
2024-03-10 19:59:00,Onibus 28,Linha 505,-23.5676,-46.669773,17,78,True,19,0,Rapida
2024-03-10 21:49:00,Onibus 10,Linha 101,-23.581987,-46.632232,16,41,True,21,0,Rapida
2024-03-29 03:18:00,Onibus 22,Linha 404,-23.564995,-46.651467,9,52,True,3,0,Rapida
2024-06-12 05:00:00,Veiculo 148,Linha 101,-23.612659,-46.606801,28,129,False,5,0,Rapida
2024-03-29 23:39:00,Onibus 10,Linha 505,-23.575636,-46.648104,6,60,True,23,0,Rapida
2024-03-22 16:50:00,Onibus 7,Linha 101,-23.55296,-46.644167,26,74,True,16,0,Rapida
2024-03-30 16:35:00,Onibus 2,Linha 404,-23.588543,-46.676256,34,75,True,16,1,Lenta
2024-03-04 16:03:00,Onibus 14,Linha 101,-23.56452,-46.637265,22,63,True,16,0,Rapida
2024-04-20 11:04:00,Onibus 20,Linha 101,80.87491,-112.749075,17,67,False,11,0,Rapida
2024-03-27 06:00:00,Onibus 2,Linha 202,-23.583633,-46.65185,12,50,True,6,0,Rapida
2024-03-30 09:18:00,Onibus 14,Linha 644,-23.597652,-46.616835,10,13,False,9,0,Rapida
2024-03-02 18:09:00,Onibus 30,Linha 101,-23.582783,-46.658416,0,83,True,18,0,Rapida
2024-03-28 06:03:00,Onibus 7,Linha 303,-23.559411,-46.636182,7,34,True,6,0,Rapida
2024-03-16 02:39:00,Onibus 5,Linha 101,-23.564084,-46.639755,33,82,True,2,1,Lenta
2024-03-11 03:02:00,Onibus 27,Linha 505,-23.551354,-46.641424,24,39,True,3,0,Rapida
2024-03-15 17:40:00,Onibus 9,Linha 505,-23.586655,-46.661801,17,46,True,17,0,Rapida
2024-03-04 03:46:00,Onibus 9,Linha 101,-23.550692,-46.676142,22,30,True,3,0,Rapida
2024-03-05 21:04:00,Onibus 12,Linha 505,-23.587685,-46.63022,23,17,True,21,0,Rapida
2024-03-17 23:25:00,Onibus 25,Linha 505,-23.576096,-46.667793,21,19,True,23,0,Rapida
2024-03-21 22:13:00,Onibus 14,Linha 615,-23.546099,-46.653324,27,66,False,22,0,Rapida
2024-03-18 16:52:00,Onibus 6,Linha 505,-23.582554,-46.661214,38,58,True,16,1,Lenta
2024-03-13 20:57:00,Onibus 9,Linha 101,-23.568668,-46.644064,34,80,True,20,1,Lenta
2024-03-15 01:57:00,Onibus 21,Linha 404,-23.597206,-46.631478,16,11,True,1,0,Rapida
2024-03-01 12:19:00,Onibus 16,Linha 303,-23.598573,-46.65267,14,26,True,12,0,Rapida
2024-03-11 11:41:00,Onibus 22,Linha 505,-23.589035,-46.674433,36,83,True,11,1,Lenta
2024-03-22 02:45:00,Onibus 17,Linha 404,-23.552729,-46.661742,22,45,True,2,0,Rapida
2024-03-27 10:46:00,Onibus 9,Linha 505,-23.562384,-46.638521,8,60,True,10,0,Rapida
2024-03-14 19:59:00,Onibus 14,Linha 404,-23.571513,-46.661817,29,60,True,19,0,Rapida
2024-03-17 06:42:00,Onibus 28,Linha 303,-23.597343,-46.665664,12,56,True,6,0,Rapida
2024-03-11 08:06:00,Onibus 15,Linha 404,-23.585511,-46.66931,38,85,True,8,1,Lenta
2024-04-09 11:49:00,Onibus 13,Linha 202,-23.578234,-46.699246,-1,75,False,11,0,Rapida
2024-03-01 13:41:00,Onibus 24,Linha 505,-23.561785,-46.665648,15,29,True,13,0,Rapida
2024-03-04 18:18:00,Onibus 10,Linha 303,-23.574138,-46.656794,3,40,True,18,0,Rapida
2024-03-12 09:56:00,Onibus 9,Linha 404,-23.58157,-46.666836,6,45,True,9,0,Rapida
2024-03-11 12:47:00,Onibus 18,Linha 303,-23.589802,-46.654395,22,15,True,12,0,Rapida
2024-03-30 05:22:00,Onibus 28,Linha 303,-23.579451,-46.648529,26,31,True,5,0,Rapida
2024-03-08 05:22:00,Onibus 2,Linha 303,-23.589315,-46.651114,18,60,True,5,0,Rapida
2024-03-05 16:42:00,Onibus 18,Linha 505,-23.563565,-46.640765,10,10,True,16,0,Rapida
2024-03-22 07:52:00,Onibus 28,Linha 202,-23.57392,-46.678537,31,70,False,7,1,Lenta
2024-03-08 05:53:00,Onibus 24,Linha 303,-23.557747,-46.640616,6,28,True,5,0,Rapida
2024-03-27 16:34:00,Onibus 14,Linha 101,-23.59837,-46.650059,38,89,True,16,1,Lenta
2024-03-28 18:30:00,Onibus 18,Linha 505,-23.582183,-46.674484,24,20,True,18,0,Rapida
2024-03-19 01:01:00,Onibus 9,Linha 505,-23.592376,-46.662587,16,20,True,1,0,Rapida
2024-03-24 18:11:00,Onibus 23,Linha 404,-23.598817,-46.661735,36,18,True,18,1,Lenta
2024-03-04 14:45:00,Onibus 19,Linha 202,-23.57166,-46.665538,0,24,True,14,0,Rapida
2024-03-19 03:45:00,Onibus 19,Linha 505,-23.565698,-46.662005,14,65,True,3,0,Rapida
2024-03-07 02:50:00,Onibus 24,Linha 101,-23.565572,-46.664172,32,35,True,2,1,Lenta
2024-03-01 16:44:00,Onibus 14,Linha 101,-23.558679,-46.651223,14,48,True,16,0,Rapida
2024-03-16 12:16:00,Onibus 28,Linha 303,-23.558776,-46.675327,5,27,True,12,0,Rapida
2024-04-03 22:54:00,Onibus 17,Linha 303,-23.603689,-46.659384,17,33,False,22,0,Rapida
2024-03-17 07:50:00,Onibus 1,Linha 404,-23.555246,-46.667857,3,42,True,7,0,Rapida
2024-04-14 19:45:00,Onibus 4,Linha 101,-23.646433,-46.681431,45,59,False,19,1,Lenta
2024-03-05 07:10:00,Onibus 3,Linha 101,-23.584246,-46.666765,36,87,True,7,1,Lenta
2024-03-18 13:16:00,Onibus 18,Linha 404,-23.553888,-46.646325,24,80,True,13,0,Rapida
2024-03-09 05:47:00,Onibus 23,Linha 202,-23.590936,-46.63563,13,29,True,5,0,Rapida
2024-03-25 10:42:00,Onibus 13,Linha 505,-23.574174,-46.656746,38,56,True,10,1,Lenta
2024-03-16 22:08:00,Onibus 3,Linha 505,-23.598088,-46.675138,39,53,True,22,1,Lenta
2024-03-27 08:47:00,Onibus 26,Linha 101,-23.597557,-46.65782,29,68,True,8,0,Rapida
2024-03-11 08:42:00,Onibus 30,Linha 303,-23.551038,-46.656263,30,84,True,8,1,Lenta
2024-03-21 03:43:00,Onibus 10,Linha 505,-23.580413,-46.677194,19,30,True,3,0,Rapida
2024-03-11 13:51:00,Onibus 9,Linha 101,-23.588629,-46.649619,18,29,True,13,0,Rapida
2024-03-25 15:42:00,Onibus 18,Linha 202,-23.580036,-46.660038,37,32,True,15,1,Lenta
2024-03-18 16:38:00,Onibus 14,Linha 202,-23.579977,-46.663628,25,89,True,16,0,Rapida
2024-03-14 12:43:00,Onibus 20,Linha 303,-23.552061,-46.641232,20,73,True,12,0,Rapida
2024-03-18 18:37:00,Onibus 26,Linha 101,-23.590668,-46.644294,29,60,True,18,0,Rapida
2024-03-09 08:17:00,Onibus 13,Linha 202,-23.569884,-46.676246,24,27,True,8,0,Rapida
2024-03-25 16:02:00,Onibus 8,Linha 202,-23.59782,-46.649359,9,37,True,16,0,Rapida
2024-03-14 12:29:00,Onibus 4,Linha 202,-23.554452,-46.655124,9,67,True,12,0,Rapida
2024-03-17 06:16:00,Onibus 15,Linha 202,-23.58639,-46.630433,0,83,True,6,0,Rapida
2024-03-13 03:58:00,Onibus 23,Linha 303,-23.575958,-46.661875,31,26,True,3,1,Lenta
2024-03-15 18:04:00,Onibus 1,Linha 303,-23.573172,-46.633126,23,73,True,18,0,Rapida
2024-03-21 13:57:00,Onibus 9,Linha 404,-23.564989,-46.659545,33,78,True,13,1,Lenta
2024-03-23 09:10:00,Onibus 21,Linha 303,-23.580693,-46.668824,26,69,True,9,0,Rapida
2024-03-13 16:01:00,Onibus 26,Linha 303,-23.632284,-46.639607,11,127,False,16,0,Rapida
2024-03-04 20:39:00,Onibus 22,Linha 202,-23.565424,-46.6523,23,87,True,20,0,Rapida
2024-03-15 12:10:00,Onibus 27,Linha 202,-23.560949,-46.638129,33,65,True,12,1,Lenta
2024-03-21 17:55:00,Onibus 8,Linha 404,-23.57376,-46.65446,37,47,True,17,1,Lenta
2024-03-03 21:30:00,Onibus 10,Linha 101,-23.598497,-46.649772,25,16,True,21,0,Rapida
2024-03-27 20:30:00,Onibus 25,Linha 303,-23.565468,-46.644272,23,32,True,20,0,Rapida
2024-03-11 12:44:00,Onibus 4,Linha 101,-23.587804,-46.676152,12,87,True,12,0,Rapida
2024-03-28 16:41:00,Onibus 25,Linha 505,-23.573429,-46.672117,9,34,True,16,0,Rapida
2024-03-27 21:08:00,Onibus 22,Linha 505,-23.554825,-46.661255,34,10,True,21,1,Lenta
2024-03-26 04:24:00,Onibus 11,Linha 404,-23.574613,-46.631479,30,64,True,4,1,Lenta
2024-03-13 23:14:00,Onibus 30,Linha 202,-23.599141,-46.634991,4,80,True,23,0,Rapida
2024-03-20 01:28:00,Onibus 13,Linha 303,-23.563493,-46.654038,15,61,True,1,0,Rapida
2024-03-08 00:33:00,Onibus 24,Linha 303,-23.582758,-46.648913,9,10,True,0,0,Rapida
2024-03-11 21:22:00,Veiculo 179,Linha 202,-23.541504,-46.694702,32,51,False,21,1,Lenta
2024-11-17 05:00:00,Onibus 28,Linha 404,-3.292746,73.684468,7,13,False,5,0,Rapida
2024-03-29 08:10:00,Onibus 7,Linha 404,-23.563559,-46.660633,9,59,True,8,0,Rapida
2024-03-08 11:59:00,Onibus 9,Linha 202,-23.579069,-46.647741,31,24,True,11,1,Lenta
2024-03-20 11:50:00,Onibus 18,Linha 303,-23.56306,-46.671841,5,49,True,11,0,Rapida
2024-03-22 20:02:00,Onibus 16,Linha 202,-23.566749,-46.657812,11,20,True,20,0,Rapida
